initial_r_1,initial_r_2,r_1,r_2,ED_1,ED_2,initial_a_1,initial_a_2,initial_a_3,initial_a_4,a_1,a_2,a_3,a_4,EA_1,EA_2,EA_3,EA_4,ED_vec_max,EA_vec_max,Algo,Converged,Iterations
0.01,0.01,3.0135340734601535,1.6045284028998115e-20,-0.194279850064774,-2.4214275681214232,3.0,36.0,0.6,12.0,26.953516126997524,12.94593045970489,6.729304867646936,7.789909200705645e-8,0.01207717144197673,-0.03630937653822741,0.01209345696293962,3.4370500552794776,2.4214275681214232,3.4370500552794776,NM,0.0,7.0e6
0.01,0.01,4.961738269619809,2.4496421462256355e-15,6.819280873671119e-5,-0.6577944172320809,3.0,36.0,0.6,9.0,9.915521789638637,1.059492678552509e-14,2.4788807664866446,8.76685636077223,-4.2543605083267266e-7,2.191905702019017,-4.254359979860567e-7,-7.349612231344338e-5,0.6577944172320809,2.191905702019017,LBFGS,1.0,8.0
0.01,0.01,4.961738272493654,4.750759438903281e-18,6.818046023226998e-5,-0.6577944137921579,3.0,36.0,0.6,9.0,9.915521756871785,1.0594926877835019e-14,2.4788807729391005,8.766856355316554,-4.250653695692108e-7,2.1919057030520435,-4.399874966587447e-7,-7.348653904060143e-5,0.6577944137921579,2.1919057030520435,NM,0.0,7.0e6
0.01,0.01,4.961738269619808,3.2147301077985295e-15,6.819280873671119e-5,-0.6577944172320791,3.0,36.0,0.6,7.2,9.915521789638643,1.0594926785525166e-14,2.4788807664866463,8.76685636077223,-4.25436047279959e-7,2.191905702019018,-4.254359975419675e-7,-7.349612230989067e-5,0.6577944172320791,2.191905702019018,LBFGS,1.0,9.0
0.01,0.01,4.961738271102513,3.179153481909027e-17,6.818229519112151e-5,-0.6577944246776193,3.0,36.0,0.6,7.2,9.915521764467416,1.0594926684090672e-14,2.4788807570117966,8.766856352228686,-4.186994342347816e-7,2.1919056997849125,-4.2056980120719345e-7,-7.349651330024187e-5,0.6577944246776193,2.1919056997849125,NM,1.0,501.0
0.01,0.01,4.961766318738111,1.19726588581804e-15,-6.029243238003801e-8,-7.96349346796402,3.0,39.0,3.0,39.0,9.915226962783395,0.0,2.478806853997456,0.0,-8.097142867313778e-8,0.0,-1.3354446437574552e-7,0.0,7.96349346796402,1.3354446437574552e-7,LBFGS,1.0,0.0
0.01,0.01,4.961766305356028,8.985892714816107e-18,-1.1552447887197559e-8,-7.963493467964014,3.0,39.0,3.0,39.0,9.915227045835906,0.0,2.4788068489215753,0.0,-1.6810190572869033e-8,0.0,-9.166514658431879e-8,0.0,7.963493467964014,9.166514658431879e-8,NM,1.0,137.0
0.01,0.01,2.907044630113814,2.996051898027709,-1.7053025658242404e-13,-1.2079226507921703e-13,3.0,39.0,3.0,19.5,12.888848537435258,22.044730252586785,3.6503954796762956,5.517693470905832,9.237055564881302e-14,1.3500311979441904e-13,1.0258460747536446e-13,9.059419880941277e-14,1.7053025658242404e-13,1.3500311979441904e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113804,2.996051898027708,4.618527782440651e-14,2.3803181647963356e-13,3.0,39.0,3.0,13.0,12.888848537435521,22.04473025258657,3.6503954796762828,5.517693470906132,-4.973799150320701e-14,2.984279490192421e-13,1.9584334154387761e-13,-2.2026824808563106e-13,2.3803181647963356e-13,2.984279490192421e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138095,2.996051898027708,5.3290705182007514e-14,2.948752353404416e-13,3.0,39.0,3.0,9.75,12.888848537435447,22.044730252587158,3.650395479676634,5.517693470906204,-4.440892098500626e-14,-2.3092638912203256e-13,-1.9539925233402755e-13,-2.779998453661392e-13,2.948752353404416e-13,2.779998453661392e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138158,2.996051898027709,-1.6697754290362354e-13,-3.552713678800501e-15,3.0,39.0,3.0,7.8,12.888848537435276,22.044730252587023,3.6503954796764773,5.517693470906155,3.197442310920451e-14,-4.618527782440651e-14,-9.681144774731365e-14,-2.184918912462308e-13,1.6697754290362354e-13,2.184918912462308e-13,LBFGS,1.0,2.0
0.01,0.01,4.961766307588348,3.1744987174652574e-15,-2.461204928749794e-8,-7.963493467964032,3.0,39.0,1.5,39.0,9.915227003969731,8.912976250269133e-9,2.478806852713687,0.0,-1.5483543336358707e-9,-8.912976250269133e-9,-1.0210834266999314e-7,0.0,7.963493467964032,1.0210834266999314e-7,LBFGS,1.0,0.0
0.01,0.01,4.961766307588348,1.9737447111766148e-16,-2.461204928749794e-8,-7.963493467964014,3.0,39.0,1.5,39.0,9.915227003969731,8.912976250269133e-9,2.478806852713687,0.0,-1.5483543336358707e-9,-8.912976250269133e-9,-1.0210834266999314e-7,0.0,7.963493467964014,1.0210834266999314e-7,NM,1.0,132.0
0.01,0.01,2.9070446301138158,2.996051898027708,-1.0302869668521453e-13,1.6697754290362354e-13,3.0,39.0,1.5,19.5,12.888848537435333,22.044730252586778,3.6503954796766127,5.517693470905758,1.0658141036401503e-13,6.750155989720952e-14,-2.007283228522283e-13,1.474376176702208e-13,1.6697754290362354e-13,2.007283228522283e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138055,2.996051898027709,-6.039613253960852e-14,6.750155989720952e-14,3.0,39.0,1.5,13.0,12.888848537435418,22.044730252587364,3.6503954796761953,5.517693470906304,-1.3855583347321954e-13,-3.019806626980426e-13,2.304822999121825e-13,-3.455014052633487e-13,6.750155989720952e-14,3.455014052633487e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113817,2.996051898027709,-1.2079226507921703e-13,-1.3855583347321954e-13,3.0,39.0,1.5,9.75,12.888848537435596,22.04473025258709,3.6503954796764346,5.517693470905899,-1.9184653865522705e-13,-2.1316282072803006e-13,-3.774758283725532e-14,1.3322676295501878e-14,1.3855583347321954e-13,2.1316282072803006e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138033,2.9960518980277078,3.623767952376511e-13,3.481659405224491e-13,3.0,39.0,1.5,7.8,12.888848537435019,22.04473025258751,3.6503954796768543,5.51769347090582,3.7125857943465235e-13,-5.329070518200751e-13,-3.7836400679225335e-13,1.199040866595169e-13,3.623767952376511e-13,5.329070518200751e-13,LBFGS,1.0,2.0
0.01,0.01,4.961738269619808,1.8199075935773876e-15,6.819280873671119e-5,-0.6577944172320853,3.0,39.0,1.0,39.0,9.915521789638643,1.059492678552494e-14,2.478880766486646,8.766856360772225,-4.25436047279959e-7,2.1919057020190156,-4.2543599709787827e-7,-7.349612231344338e-5,0.6577944172320853,2.1919057020190156,LBFGS,1.0,7.0
0.01,0.01,4.961738269237457,2.2170226760140596e-17,6.81955984624949e-5,-0.6577944143533587,3.0,39.0,1.0,39.0,9.915521790080168,1.0594926843072741e-14,2.4788807753793876,8.766856360283379,-4.210911423996322e-7,2.191905702882968,-4.3313213105022896e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,504.0
0.01,0.01,1.3476915456981523e-15,5.250990711271713,-0.6582337384484909,0.00018782508500692074,3.0,39.0,1.0,19.5,2.9673911672018567e-13,7.164086147140419,8.766358948075412,1.791022158836074,2.192107286597612,-8.294016806686955e-7,-0.00019852058342095802,-8.294013893461738e-7,0.6582337384484909,2.192107286597612,LBFGS,1.0,8.0
0.01,0.01,2.5316852288238233e-18,5.25099070992258,-0.6582337408858621,0.00018783110283493443,3.0,39.0,1.0,19.5,2.9673911404200305e-13,7.164086158430077,8.766358958193651,1.7910221530986923,2.192107285864038,-8.260269357407424e-7,-0.00019853362583788225,-8.199979069090091e-7,0.6582337408858621,2.192107285864038,NM,1.0,499.0
0.01,0.01,4.90508142892295,1.7181897523268967,0.11938011001312177,-0.6856461122201871,3.0,39.0,1.0,13.0,10.505825285853295,3.5086493929801355e-6,2.6270508231550136,9.540801057178271,-0.0007929095547165588,2.6674216320243964,-0.0007927290803690923,-0.11291703215887594,0.6856461122201871,2.6674216320243964,LBFGS,1.0,5.0
0.01,0.01,4.905081426567886,1.718189758116673,0.11938011843146512,-0.6856461087737884,3.0,39.0,1.0,13.0,10.505825325848468,3.508649613767865e-6,2.6270508194501523,9.540801048351275,-0.0007929234319448142,2.6674216317614516,-0.0007927188460215007,-0.11291705037152866,0.6856461087737884,2.6674216317614516,NM,0.0,7.0e6
0.01,0.01,2.9070446301138118,2.996051898027709,-1.2079226507921703e-13,3.197442310920451e-14,3.0,39.0,1.0,9.75,12.888848537435132,22.04473025258695,3.650395479676414,5.517693470906252,1.4921397450962104e-13,6.750155989720952e-14,-1.9095836023552692e-14,-3.0464519795714295e-13,1.2079226507921703e-13,3.0464519795714295e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138144,2.996051898027708,2.842170943040401e-14,6.750155989720952e-14,3.0,39.0,1.0,7.8,12.88884853743574,22.044730252586895,3.6503954796765714,5.517693470905687,-1.971756091734278e-13,-1.3855583347321954e-13,-1.2567724638756772e-13,1.9628743075372768e-13,6.750155989720952e-14,1.971756091734278e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113826,2.996051898027708,-1.7763568394002505e-13,1.8829382497642655e-13,3.0,39.0,0.75,39.0,12.888848537435521,22.044730252586795,3.6503954796769635,5.5176934709059715,-4.796163466380676e-14,-2.842170943040401e-14,-5.950795411990839e-13,-8.526512829121202e-14,1.8829382497642655e-13,5.950795411990839e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,2.2785735341758814e-15,6.81928087402639e-5,-0.6577944172320791,3.0,39.0,0.75,19.5,9.915521789638651,1.0594926785525015e-14,2.478880766486648,8.76685636077223,-4.2543605438538634e-7,2.1919057020190174,-4.254359988742351e-7,-7.349612231166702e-5,0.6577944172320791,2.1919057020190174,LBFGS,1.0,6.0
0.01,0.01,4.961738266880892,3.900668384053974e-17,6.820336781032665e-5,-0.6577944165477936,3.0,39.0,0.75,19.5,9.915521806773919,1.059492680564452e-14,2.4788807682800127,8.766856359324246,-4.1219855262397687e-7,2.1919057022241213,-4.196361711450436e-7,-7.349385314370238e-5,0.6577944165477936,2.1919057022241213,NM,1.0,420.0
0.01,0.01,4.961738269573002,1.6284136024995727e-15,6.819316040207468e-5,-0.6577944138972267,3.0,39.0,0.75,13.0,9.91552179018765,1.0594926836309226e-14,2.4788807671325883,8.766856363491419,-4.253948979737743e-7,2.191905703019843,-4.2593440019444984e-7,-7.34948397891344e-5,0.6577944138972267,2.191905703019843,LBFGS,1.0,4.0
0.01,0.01,4.961738269231264,1.3263744028545431e-17,6.819151605697016e-5,-0.657794405018941,3.0,39.0,0.75,13.0,9.91552178716653,1.0594926921487891e-14,2.4788807574541036,8.766856381079025,-4.198141887457041e-7,2.191905705684051,-4.156160184898283e-7,-7.350177366305388e-5,0.657794405018941,2.191905705684051,NM,1.0,374.0
0.01,0.01,0.0,3.8882698141531975,-2.759764809093693,-0.5232314966087266,3.0,39.0,0.75,9.75,11.799427189613835,19.441664608953392,9.274980782892345e-7,4.8514359866759085,-0.05455464723374526,0.011944075587521752,3.3348294789408803,0.011966184459319962,2.759764809093693,3.3348294789408803,LBFGS,1.0,10.0
0.01,0.01,0.0,3.8882698113878216,-2.7597648096984226,-0.5232314895334014,3.0,39.0,0.75,9.75,11.799427174657833,19.441664645173084,9.274980915098586e-7,4.851436000733126,-0.054554637828236,0.011944069591510953,3.334829479749212,0.011966177958022683,2.7597648096984226,3.334829479749212,NM,0.0,7.0e6
0.01,0.01,4.905081427316846,1.7181897593518984,0.1193801130619363,-0.6856461134708063,3.0,39.0,0.75,7.8,10.50582530228762,3.5086496676189134e-6,2.6270508281534495,9.540801022696082,-0.0007929093563028289,2.66742163151809,-0.0007927299206200722,-0.11291703329756153,0.6856461134708063,2.66742163151809,LBFGS,1.0,9.0
0.01,0.01,4.905081425145485,1.7181897577021785,0.11938012723175717,-0.685646101452285,3.0,39.0,0.75,7.8,10.505825337484335,3.5086495862658153e-6,2.6270508352953685,9.540801083755985,-0.0007929176658070247,2.66742163199701,-0.0007927303407364583,-0.11291707991983735,0.685646101452285,2.66742163199701,NM,0.0,7.0e6
0.01,0.01,4.961738269618804,2.1342881911068083e-15,6.819281129466503e-5,-0.657794417232112,3.0,39.0,0.6,39.0,9.915521789637987,1.0594926785524338e-14,2.478880766487571,8.766856360772254,-4.2542480649387926e-7,2.191905702019007,-4.254342758081009e-7,-7.349612237561587e-5,0.657794417232112,2.191905702019007,LBFGS,1.0,5.0
0.01,0.01,4.961738268296573,3.189704079895067e-17,6.819902753107954e-5,-0.6577944102157947,3.0,39.0,0.6,39.0,9.915521806552967,1.059492686599693e-14,2.4788807644011923,8.766856371949746,-4.27212484055417e-7,2.191905704124328,-4.1956607166326876e-7,-7.3498880418299e-5,0.6577944102157947,2.191905704124328,NM,1.0,424.0
0.01,0.01,4.905081427316846,1.7181897593518984,0.1193801130619363,-0.6856461134708063,3.0,39.0,0.6,19.5,10.505825302287626,3.5086496676189134e-6,2.6270508281534513,9.540801022696082,-0.000792909356308158,2.66742163151809,-0.0007927299206218485,-0.11291703329756153,0.6856461134708063,2.66742163151809,LBFGS,1.0,9.0
0.01,0.01,4.905081434735676,1.7181897548929725,0.11938007848803522,-0.6856461294063827,3.0,39.0,0.6,19.5,10.505825226290874,3.508649402394224e-6,2.6270507859111247,9.540801053614075,-0.0007929191630093868,2.667421628260965,-0.0007927091291586308,-0.11291705010722097,0.6856461294063827,2.667421628260965,NM,0.0,7.0e6
0.01,0.01,4.961738269619808,1.1582648220478767e-15,6.819280874381661e-5,-0.6577944172320818,3.0,39.0,0.6,13.0,9.915521789638646,1.0594926785524865e-14,2.478880766486647,8.766856360772222,-4.254360490563158e-7,2.191905702019015,-4.254359975419675e-7,-7.349612231166702e-5,0.6577944172320818,2.191905702019015,LBFGS,1.0,13.0
0.01,0.01,4.961738269619808,6.621170158460739e-17,6.819280874381661e-5,-0.6577944172320738,3.0,39.0,0.6,13.0,9.915521789638646,1.0594926785524865e-14,2.478880766486647,8.766856360772222,-4.254360490563158e-7,2.1919057020190165,-4.254359975419675e-7,-7.349612230633795e-5,0.6577944172320738,2.1919057020190165,NM,0.0,7.0e6
0.01,0.01,2.9070446301138126,2.996051898027708,-3.197442310920451e-14,1.2079226507921703e-13,3.0,39.0,0.6,9.75,12.888848537435573,22.044730252586913,3.65039547967648,5.5176934709056775,-8.526512829121202e-14,-9.237055564881302e-14,-4.04121180963557e-14,2.220446049250313e-13,1.2079226507921703e-13,2.220446049250313e-13,LBFGS,1.0,1.0
0.01,0.01,4.9617382688216525,2.190648434830549e-15,6.819639198596406e-5,-0.657794421296626,3.0,39.0,0.6,7.8,9.915521800808202,1.0594926684371621e-14,2.47888076340598,8.766856365579725,-4.27544362580079e-7,2.1919057007988045,-4.2009002010345853e-7,-7.350580702336629e-5,0.657794421296626,2.1919057007988045,LBFGS,1.0,2.0
0.01,0.01,4.961738269562146,1.0070213949364996e-18,6.819108375211158e-5,-0.6577944114813912,3.0,39.0,0.6,7.8,9.915521776378347,1.0594926802769519e-14,2.4788807702426685,8.766856380010532,-4.1234503811438117e-7,2.1919057037444474,-4.2923434140362815e-7,-7.350845986309196e-5,0.6577944114813912,2.1919057037444474,NM,1.0,362.0
0.01,0.01,4.961738269625315,1.2873676528437596e-15,6.819277298220072e-5,-0.6577944159318863,3.0,42.0,3.0,42.0,9.91552178956696,1.0594926805331046e-14,2.4788807664467147,8.766856361831058,-4.25431467832027e-7,2.1919057024092243,-4.254128418423875e-7,-7.349562095626538e-5,0.6577944159318863,2.1919057024092243,LBFGS,1.0,4.0
0.01,0.01,4.9617382697014705,4.079568161274709e-18,6.819359576937245e-5,-0.6577944276758956,3.0,42.0,3.0,42.0,9.915521791218191,1.0594926638306431e-14,2.4788807699441975,8.766856349810576,-4.2746357387102307e-7,2.1919056988847307,-4.290055430899997e-7,-7.349769292019914e-5,0.6577944276758956,2.1919056988847307,NM,1.0,385.0
0.01,0.01,2.907044630113807,2.996051898027709,5.3290705182007514e-14,-4.263256414560601e-14,3.0,42.0,3.0,21.0,12.888848537435246,22.044730252587023,3.6503954796763267,5.517693470906147,8.526512829121202e-14,-2.842170943040401e-14,1.0835776720341528e-13,-2.0605739337042905e-13,5.3290705182007514e-14,2.0605739337042905e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138086,2.996051898027709,3.552713678800501e-14,-1.3145040611561853e-13,3.0,42.0,3.0,14.0,12.888848537435063,22.04473025258705,3.6503954796763574,5.517693470905799,2.540190280342358e-13,-6.394884621840902e-14,6.572520305780927e-14,1.4033219031261979e-13,1.3145040611561853e-13,2.540190280342358e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138113,2.996051898027708,-2.1316282072803006e-14,1.9539925233402755e-13,3.0,42.0,3.0,10.5,12.888848537435418,22.0447302525867,3.650395479676522,5.517693470905944,3.730349362740526e-14,1.5276668818842154e-13,-8.260059303211165e-14,-3.6415315207705135e-14,1.9539925233402755e-13,1.5276668818842154e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138158,2.996051898027709,-9.947598300641403e-14,-9.947598300641403e-14,3.0,42.0,3.0,8.4,12.888848537435447,22.044730252586856,3.6503954796764595,5.517693470906065,-6.039613253960852e-14,3.552713678800501e-14,-5.906386491005833e-14,-1.4921397450962104e-13,9.947598300641403e-14,1.4921397450962104e-13,LBFGS,1.0,2.0
0.01,0.01,4.961766313099073,1.2520301197604191e-15,-5.573867412067557e-8,-7.963493467964021,3.0,42.0,1.5,42.0,9.91522695840712,2.7449588650001075e-44,2.478806809943485,0.0,-2.11994848342556e-8,-2.7449588650001075e-44,-7.564157611383848e-8,0.0,7.963493467964021,7.564157611383848e-8,LBFGS,1.0,0.0
0.01,0.01,4.961766313099073,7.203754465058953e-17,-5.573867412067557e-8,-7.963493467964014,3.0,42.0,1.5,42.0,9.91522695840712,2.7449588650001075e-44,2.478806809943485,0.0,-2.11994848342556e-8,-2.7449588650001075e-44,-7.564157611383848e-8,0.0,7.963493467964014,7.564157611383848e-8,NM,1.0,132.0
0.01,0.01,4.961766307132319,2.2869315621389845e-15,9.597187045073952e-9,-7.963493467964026,3.0,42.0,1.5,21.0,9.91522711152906,0.0,2.47880691333328,1.44693795228857e-225,-9.057389860345211e-8,0.0,-1.5809448994374975e-7,-1.44693795228857e-225,7.963493467964026,1.5809448994374975e-7,LBFGS,1.0,0.0
0.01,0.01,4.961766303214545,7.442635479585027e-17,7.512412025789672e-9,-7.963493467964014,3.0,42.0,1.5,21.0,9.915227121662864,0.0,2.478806842861099,1.0457819389511455e-229,-6.440073896385456e-8,0.0,-7.854556782760369e-8,-1.0457819389511455e-229,7.963493467964014,7.854556782760369e-8,NM,1.0,132.0
0.01,0.01,2.9070446301138073,2.9960518980277095,-6.750155989720952e-14,-1.1368683772161603e-13,3.0,42.0,1.5,14.0,12.888848537434674,22.04473025258708,3.650395479676278,5.517693470906138,4.849454171562684e-13,6.394884621840902e-14,1.127986593019159e-13,-1.5987211554602254e-13,1.1368683772161603e-13,4.849454171562684e-13,LBFGS,1.0,2.0
0.01,0.01,4.905081427316846,1.7181897593518964,0.11938011306193275,-0.6856461134708063,3.0,42.0,1.5,10.5,10.505825302287615,3.508649667618845e-6,2.6270508281534464,9.540801022696087,-0.0007929093562992762,2.6674216315180903,-0.0007927299206174077,-0.1129170332975562,0.6856461134708063,2.6674216315180903,LBFGS,1.0,15.0
0.01,0.01,4.905081431170472,1.7181897560917636,0.11938009988127263,-0.685646108458041,3.0,42.0,1.5,10.5,10.505825253500776,3.5086495342643895e-6,2.627050842306312,9.540801056584668,-0.0007929030463120768,2.667421632751447,-0.0007927546926960183,-0.11291704840572159,0.685646108458041,2.667421632751447,NM,0.0,7.0e6
0.01,0.01,2.9070446301138047,2.996051898027709,4.263256414560601e-14,-7.460698725481052e-14,3.0,42.0,1.5,8.4,12.888848537435258,22.04473025258717,3.650395479676196,5.517693470905957,6.572520305780927e-14,-1.5631940186722204e-13,2.473576898864849e-13,-1.1546319456101628e-14,7.460698725481052e-14,2.473576898864849e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,1.6362355923824733e-15,6.819280874381661e-5,-0.6577944172320827,3.0,42.0,1.0,42.0,9.915521789638655,1.059492678552494e-14,2.4788807664866486,8.766856360772222,-4.254360579381e-7,2.1919057020190156,-4.254359993183243e-7,-7.349612230989067e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,11.0
0.01,0.01,4.961738270831097,1.9822913521059355e-17,6.818562968646802e-5,-0.6577944099807818,3.0,42.0,1.0,42.0,9.915521770569065,1.0594926883175337e-14,2.4788807644253086,8.76685636932713,-4.2084098161865313e-7,2.1919057041953693,-4.2699328783868395e-7,-7.349597594163981e-5,0.6577944099807818,2.1919057041953693,NM,1.0,498.0
0.01,0.01,2.90704463011382,2.996051898027708,-1.5987211554602254e-13,1.4210854715202004e-14,3.0,42.0,1.0,21.0,12.888848537435704,22.044730252586394,3.650395479676532,5.517693470905541,-1.2612133559741778e-13,2.8066438062523957e-13,-1.1235457009206584e-13,3.2240876635114546e-13,1.5987211554602254e-13,3.2240876635114546e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113814,2.996051898027709,-2.1316282072803006e-13,-5.684341886080802e-14,3.0,42.0,1.0,14.0,12.88884853743532,22.0447302525867,3.6503954796762748,5.517693470906042,2.6645352591003757e-14,2.3447910280083306e-13,1.212363542890671e-13,-1.1546319456101628e-13,2.1316282072803006e-13,2.3447910280083306e-13,LBFGS,1.0,1.0
0.01,0.01,1.2584007300134173e-43,9.454593955020746e-15,-2.1079632424570534,-0.658551469743907,3.0,42.0,1.0,10.5,14.053223082689625,1.0579430044638137e-14,8.279785546914365e-17,8.765999369671778,-5.936120928140554e-6,2.1922547485484416,3.5133339623464646,-0.000289585831151129,2.1079632424570534,3.5133339623464646,LBFGS,1.0,6.0
